C009  AD 02 20  LDA $2002 = 00                  f0      c16892       i4826        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:208 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16896       i4827        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:220 SL:147 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16899       i4828        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:229 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16903       i4829        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:241 SL:147 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16906       i4830        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:250 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16910       i4831        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:262 SL:147 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16913       i4832        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:271 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16917       i4833        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:283 SL:147 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16920       i4834        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:292 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16924       i4835        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:304 SL:147 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16927       i4836        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:313 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16931       i4837        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:325 SL:147 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16934       i4838        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:334 SL:147 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16938       i4839        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  5 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16941       i4840        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 14 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16945       i4841        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 26 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16948       i4842        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 35 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16952       i4843        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 47 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16955       i4844        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 56 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16959       i4845        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 68 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16962       i4846        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 77 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16966       i4847        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 89 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16969       i4848        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 98 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16973       i4849        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:110 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16976       i4850        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:119 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16980       i4851        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:131 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16983       i4852        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:140 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16987       i4853        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:152 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16990       i4854        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:161 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c16994       i4855        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:173 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c16997       i4856        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:182 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17001       i4857        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:194 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17004       i4858        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:203 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17008       i4859        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:215 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17011       i4860        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:224 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17015       i4861        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:236 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17018       i4862        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:245 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17022       i4863        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:257 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17025       i4864        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:266 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17029       i4865        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:278 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17032       i4866        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:287 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17036       i4867        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:299 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17039       i4868        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:308 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17043       i4869        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:320 SL:148 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17046       i4870        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:329 SL:148 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17050       i4871        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  0 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17053       i4872        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  9 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17057       i4873        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 21 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17060       i4874        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 30 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17064       i4875        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 42 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17067       i4876        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 51 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17071       i4877        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 63 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17074       i4878        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 72 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17078       i4879        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 84 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17081       i4880        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 93 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17085       i4881        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:105 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17088       i4882        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:114 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17092       i4883        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:126 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17095       i4884        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:135 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17099       i4885        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:147 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17102       i4886        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:156 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17106       i4887        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:168 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17109       i4888        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:177 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17113       i4889        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:189 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17116       i4890        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:198 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17120       i4891        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:210 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17123       i4892        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:219 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17127       i4893        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:231 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17130       i4894        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:240 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17134       i4895        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:252 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17137       i4896        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:261 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17141       i4897        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:273 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17144       i4898        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:282 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17148       i4899        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:294 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17151       i4900        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:303 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17155       i4901        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:315 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17158       i4902        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:324 SL:149 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17162       i4903        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:336 SL:149 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17165       i4904        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:  4 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17169       i4905        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 16 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17172       i4906        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 25 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17176       i4907        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 37 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17179       i4908        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 46 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17183       i4909        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 58 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17186       i4910        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 67 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17190       i4911        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 79 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17193       i4912        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 88 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17197       i4913        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:100 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17200       i4914        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:109 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17204       i4915        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:121 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17207       i4916        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:130 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17211       i4917        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:142 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17214       i4918        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:151 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17218       i4919        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:163 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17221       i4920        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:172 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17225       i4921        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:184 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17228       i4922        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:193 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17232       i4923        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:205 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17235       i4924        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:214 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17239       i4925        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:226 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17242       i4926        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:235 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17246       i4927        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:247 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17249       i4928        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:256 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17253       i4929        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:268 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17256       i4930        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:277 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17260       i4931        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:289 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17263       i4932        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:298 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17267       i4933        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:310 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17270       i4934        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:319 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17274       i4935        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:331 SL:150 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17277       i4936        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:340 SL:150 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17281       i4937        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 11 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17284       i4938        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 20 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17288       i4939        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 32 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17291       i4940        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 41 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17295       i4941        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 53 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17298       i4942        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 62 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17302       i4943        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 74 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17305       i4944        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 83 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17309       i4945        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC: 95 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17312       i4946        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:104 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17316       i4947        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:116 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17319       i4948        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:125 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17323       i4949        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:137 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17326       i4950        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:146 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17330       i4951        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:158 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17333       i4952        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:167 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17337       i4953        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:179 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17340       i4954        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:188 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17344       i4955        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:200 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17347       i4956        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:209 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17351       i4957        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:221 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17354       i4958        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:230 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17358       i4959        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:242 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17361       i4960        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:251 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17365       i4961        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:263 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17368       i4962        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:272 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17372       i4963        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:284 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17375       i4964        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:293 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17379       i4965        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:305 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17382       i4966        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:314 SL:151 2002:00 2004:00 2007:00 
C00C  10 FB     BPL $C009                       f0      c17386       i4967        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:326 SL:151 2002:00 2004:00 2007:00 
C009  AD 02 20  LDA $2002 = 00                  f0      c17389       i4968        A:00 X:FF Y:00 P:26 SP:FF v:0000 t:0000 x:0 w:0 CYC:335 SL:151 2002:00 2004:00 2007:00 
