Opcode: CPX E0 97 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE50D P: 0xA4 CYC: 14527, PPU: cycle 274, scanline 127
Opcode: BNE D0 8 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE50F P: 0x27 CYC: 14529, PPU: cycle 280, scanline 127
Opcode: CPY C0 FF A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE511 P: 0x27 CYC: 14531, PPU: cycle 286, scanline 127
Opcode: BNE D0 4 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE513 P: 0x27 CYC: 14533, PPU: cycle 292, scanline 127
Opcode: CMP C9 47 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE515 P: 0x27 CYC: 14535, PPU: cycle 298, scanline 127
Opcode: BEQ F0 4 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE517 P: 0x27 CYC: 14537, PPU: cycle 304, scanline 127
Opcode: RTS 60 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xE51D P: 0x27 CYC: 14540, PPU: cycle 313, scanline 127
Opcode: JSR 20 A3 C6 A: 0x47 X: 0x97 Y: 0xFF SP: 0xFD PC: 0xC62F P: 0x27 CYC: 14546, PPU: cycle 331, scanline 127
Opcode: LDY A0 4E A: 0x47 X: 0x97 Y: 0xFF SP: 0xFB PC: 0xC6A3 P: 0x27 CYC: 14552, PPU: cycle 8, scanline 128
Opcode: LDA A9 FF A: 0x47 X: 0x97 Y: 0x4E SP: 0xFB PC: 0xC6A5 P: 0x25 CYC: 14554, PPU: cycle 14, scanline 128
Opcode: STA 85 1 A: 0xFF X: 0x97 Y: 0x4E SP: 0xFB PC: 0xC6A7 P: 0xA5 CYC: 14556, PPU: cycle 20, scanline 128
Opcode: JSR 20 B0 C6 A: 0xFF X: 0x97 Y: 0x4E SP: 0xFB PC: 0xC6A9 P: 0xA5 CYC: 14559, PPU: cycle 29, scanline 128
Opcode: LDA A9 FF A: 0xFF X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6B0 P: 0xA5 CYC: 14565, PPU: cycle 47, scanline 128
Opcode: PHA 48 A: 0xFF X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6B2 P: 0xA5 CYC: 14567, PPU: cycle 53, scanline 128
Opcode: LDA A9 AA A: 0xFF X: 0x97 Y: 0x4E SP: 0xF8 PC: 0xC6B3 P: 0xA5 CYC: 14570, PPU: cycle 62, scanline 128
Opcode: BNE D0 5 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF8 PC: 0xC6B5 P: 0xA5 CYC: 14572, PPU: cycle 68, scanline 128
Opcode: PLP 28 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF8 PC: 0xC6BC P: 0xA5 CYC: 14575, PPU: cycle 77, scanline 128
Opcode: NOP 4 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6BD P: 0xEF CYC: 14579, PPU: cycle 89, scanline 128
Opcode: NOP 44 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6BF P: 0xEF CYC: 14582, PPU: cycle 98, scanline 128
Opcode: NOP 64 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6C1 P: 0xEF CYC: 14585, PPU: cycle 107, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6C3 P: 0xEF CYC: 14588, PPU: cycle 116, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6C4 P: 0xEF CYC: 14590, PPU: cycle 122, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6C5 P: 0xEF CYC: 14592, PPU: cycle 128, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6C6 P: 0xEF CYC: 14594, PPU: cycle 134, scanline 128
Opcode: PHP 8 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF9 PC: 0xC6C7 P: 0xEF CYC: 14596, PPU: cycle 140, scanline 128
Opcode: PHA 48 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF8 PC: 0xC6C8 P: 0xEF CYC: 14599, PPU: cycle 149, scanline 128
Opcode: NOP C A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF7 PC: 0xC6C9 P: 0xEF CYC: 14602, PPU: cycle 158, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF7 PC: 0xC6CC P: 0xEF CYC: 14606, PPU: cycle 170, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF7 PC: 0xC6CD P: 0xEF CYC: 14608, PPU: cycle 176, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF7 PC: 0xC6CE P: 0xEF CYC: 14610, PPU: cycle 182, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF7 PC: 0xC6CF P: 0xEF CYC: 14612, PPU: cycle 188, scanline 128
Opcode: PHP 8 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF7 PC: 0xC6D0 P: 0xEF CYC: 14614, PPU: cycle 194, scanline 128
Opcode: PHA 48 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF6 PC: 0xC6D1 P: 0xEF CYC: 14617, PPU: cycle 203, scanline 128
Opcode: NOP 14 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6D2 P: 0xEF CYC: 14620, PPU: cycle 212, scanline 128
Opcode: NOP 34 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6D4 P: 0xEF CYC: 14624, PPU: cycle 224, scanline 128
Opcode: NOP 54 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6D6 P: 0xEF CYC: 14628, PPU: cycle 236, scanline 128
Opcode: NOP 74 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6D8 P: 0xEF CYC: 14632, PPU: cycle 248, scanline 128
Opcode: NOP D4 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6DA P: 0xEF CYC: 14636, PPU: cycle 260, scanline 128
Opcode: NOP F4 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6DC P: 0xEF CYC: 14640, PPU: cycle 272, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6DE P: 0xEF CYC: 14644, PPU: cycle 284, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6DF P: 0xEF CYC: 14646, PPU: cycle 290, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6E0 P: 0xEF CYC: 14648, PPU: cycle 296, scanline 128
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6E1 P: 0xEF CYC: 14650, PPU: cycle 302, scanline 128
Opcode: PHP 8 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF5 PC: 0xC6E2 P: 0xEF CYC: 14652, PPU: cycle 308, scanline 128
Opcode: PHA 48 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF4 PC: 0xC6E3 P: 0xEF CYC: 14655, PPU: cycle 317, scanline 128
Opcode: NOP 1A A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6E4 P: 0xEF CYC: 14658, PPU: cycle 326, scanline 128
Opcode: NOP 3A A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6E5 P: 0xEF CYC: 14660, PPU: cycle 332, scanline 128
Opcode: NOP 5A A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6E6 P: 0xEF CYC: 14662, PPU: cycle 338, scanline 128
Opcode: NOP 7A A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6E7 P: 0xEF CYC: 14664, PPU: cycle 3, scanline 129
Opcode: NOP DA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6E8 P: 0xEF CYC: 14666, PPU: cycle 9, scanline 129
Opcode: NOP FA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6E9 P: 0xEF CYC: 14668, PPU: cycle 15, scanline 129
Opcode: NOP 80 89 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6EA P: 0xEF CYC: 14670, PPU: cycle 21, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6EC P: 0xEF CYC: 14672, PPU: cycle 27, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6ED P: 0xEF CYC: 14674, PPU: cycle 33, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6EE P: 0xEF CYC: 14676, PPU: cycle 39, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6EF P: 0xEF CYC: 14678, PPU: cycle 45, scanline 129
Opcode: PHP 8 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF3 PC: 0xC6F0 P: 0xEF CYC: 14680, PPU: cycle 51, scanline 129
Opcode: PHA 48 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF2 PC: 0xC6F1 P: 0xEF CYC: 14683, PPU: cycle 60, scanline 129
Opcode: NOP 1C A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC6F2 P: 0xEF CYC: 14686, PPU: cycle 69, scanline 129
Opcode: NOP 3C A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC6F5 P: 0xEF CYC: 14691, PPU: cycle 84, scanline 129
Opcode: NOP 5C A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC6F8 P: 0xEF CYC: 14696, PPU: cycle 99, scanline 129
Opcode: NOP 7C A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC6FB P: 0xEF CYC: 14701, PPU: cycle 114, scanline 129
Opcode: NOP DC A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC6FE P: 0xEF CYC: 14706, PPU: cycle 129, scanline 129
Opcode: NOP FC A9 A9 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC701 P: 0xEF CYC: 14711, PPU: cycle 144, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC704 P: 0xEF CYC: 14716, PPU: cycle 159, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC705 P: 0xEF CYC: 14718, PPU: cycle 165, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC706 P: 0xEF CYC: 14720, PPU: cycle 171, scanline 129
Opcode: NOP EA A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC707 P: 0xEF CYC: 14722, PPU: cycle 177, scanline 129
Opcode: PHP 8 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF1 PC: 0xC708 P: 0xEF CYC: 14724, PPU: cycle 183, scanline 129
Opcode: PHA 48 A: 0xAA X: 0x97 Y: 0x4E SP: 0xF0 PC: 0xC709 P: 0xEF CYC: 14727, PPU: cycle 192, scanline 129
Opcode: LDX A2 5 A: 0xAA X: 0x97 Y: 0x4E SP: 0xEF PC: 0xC70A P: 0xEF CYC: 14730, PPU: cycle 201, scanline 129
Opcode: PLA 68 A: 0xAA X: 0x5 Y: 0x4E SP: 0xEF PC: 0xC70C P: 0x6D CYC: 14732, PPU: cycle 207, scanline 129
Opcode: CMP C9 55 A: 0xAA X: 0x5 Y: 0x4E SP: 0xF0 PC: 0xC70D P: 0xED CYC: 14736, PPU: cycle 219, scanline 129
Opcode: BEQ F0 A A: 0xAA X: 0x5 Y: 0x4E SP: 0xF0 PC: 0xC70F P: 0x6D CYC: 14738, PPU: cycle 225, scanline 129
Opcode: CMP C9 AA A: 0xAA X: 0x5 Y: 0x4E SP: 0xF0 PC: 0xC711 P: 0x6D CYC: 14740, PPU: cycle 231, scanline 129
Opcode: BEQ F0 6 A: 0xAA X: 0x5 Y: 0x4E SP: 0xF0 PC: 0xC713 P: 0x6F CYC: 14742, PPU: cycle 237, scanline 129
Opcode: PLA 68 A: 0xAA X: 0x5 Y: 0x4E SP: 0xF0 PC: 0xC71B P: 0x6F CYC: 14745, PPU: cycle 246, scanline 129
Opcode: AND 29 CB A: 0xFF X: 0x5 Y: 0x4E SP: 0xF1 PC: 0xC71C P: 0xED CYC: 14749, PPU: cycle 258, scanline 129
Opcode: CMP C9 0 A: 0xCB X: 0x5 Y: 0x4E SP: 0xF1 PC: 0xC71E P: 0xED CYC: 14751, PPU: cycle 264, scanline 129
Opcode: BEQ F0 6 A: 0xCB X: 0x5 Y: 0x4E SP: 0xF1 PC: 0xC720 P: 0xED CYC: 14753, PPU: cycle 270, scanline 129
Opcode: CMP C9 CB A: 0xCB X: 0x5 Y: 0x4E SP: 0xF1 PC: 0xC722 P: 0xED CYC: 14755, PPU: cycle 276, scanline 129
Opcode: BEQ F0 2 A: 0xCB X: 0x5 Y: 0x4E SP: 0xF1 PC: 0xC724 P: 0x6F CYC: 14757, PPU: cycle 282, scanline 129
Opcode: INY C8 A: 0xCB X: 0x5 Y: 0x4E SP: 0xF1 PC: 0xC728 P: 0x6F CYC: 14760, PPU: cycle 291, scanline 129
Opcode: DEX CA A: 0xCB X: 0x5 Y: 0x4F SP: 0xF1 PC: 0xC729 P: 0x6D CYC: 14762, PPU: cycle 297, scanline 129
Opcode: BNE D0 E0 A: 0xCB X: 0x4 Y: 0x4F SP: 0xF1 PC: 0xC72A P: 0x6D CYC: 14764, PPU: cycle 303, scanline 129
Opcode: PLA 68 A: 0xCB X: 0x4 Y: 0x4F SP: 0xF1 PC: 0xC70C P: 0x6D CYC: 14767, PPU: cycle 312, scanline 129
Opcode: CMP C9 55 A: 0xAA X: 0x4 Y: 0x4F SP: 0xF2 PC: 0xC70D P: 0xED CYC: 14771, PPU: cycle 324, scanline 129
Opcode: BEQ F0 A A: 0xAA X: 0x4 Y: 0x4F SP: 0xF2 PC: 0xC70F P: 0x6D CYC: 14773, PPU: cycle 330, scanline 129
Opcode: CMP C9 AA A: 0xAA X: 0x4 Y: 0x4F SP: 0xF2 PC: 0xC711 P: 0x6D CYC: 14775, PPU: cycle 336, scanline 129
Opcode: BEQ F0 6 A: 0xAA X: 0x4 Y: 0x4F SP: 0xF2 PC: 0xC713 P: 0x6F CYC: 14777, PPU: cycle 1, scanline 130
Opcode: PLA 68 A: 0xAA X: 0x4 Y: 0x4F SP: 0xF2 PC: 0xC71B P: 0x6F CYC: 14780, PPU: cycle 10, scanline 130
Opcode: AND 29 CB A: 0xFF X: 0x4 Y: 0x4F SP: 0xF3 PC: 0xC71C P: 0xED CYC: 14784, PPU: cycle 22, scanline 130
Opcode: CMP C9 0 A: 0xCB X: 0x4 Y: 0x4F SP: 0xF3 PC: 0xC71E P: 0xED CYC: 14786, PPU: cycle 28, scanline 130
Opcode: BEQ F0 6 A: 0xCB X: 0x4 Y: 0x4F SP: 0xF3 PC: 0xC720 P: 0xED CYC: 14788, PPU: cycle 34, scanline 130
Opcode: CMP C9 CB A: 0xCB X: 0x4 Y: 0x4F SP: 0xF3 PC: 0xC722 P: 0xED CYC: 14790, PPU: cycle 40, scanline 130
Opcode: BEQ F0 2 A: 0xCB X: 0x4 Y: 0x4F SP: 0xF3 PC: 0xC724 P: 0x6F CYC: 14792, PPU: cycle 46, scanline 130
Opcode: INY C8 A: 0xCB X: 0x4 Y: 0x4F SP: 0xF3 PC: 0xC728 P: 0x6F CYC: 14795, PPU: cycle 55, scanline 130
Opcode: DEX CA A: 0xCB X: 0x4 Y: 0x50 SP: 0xF3 PC: 0xC729 P: 0x6D CYC: 14797, PPU: cycle 61, scanline 130
Opcode: BNE D0 E0 A: 0xCB X: 0x3 Y: 0x50 SP: 0xF3 PC: 0xC72A P: 0x6D CYC: 14799, PPU: cycle 67, scanline 130
Opcode: PLA 68 A: 0xCB X: 0x3 Y: 0x50 SP: 0xF3 PC: 0xC70C P: 0x6D CYC: 14802, PPU: cycle 76, scanline 130
Opcode: CMP C9 55 A: 0xAA X: 0x3 Y: 0x50 SP: 0xF4 PC: 0xC70D P: 0xED CYC: 14806, PPU: cycle 88, scanline 130
Opcode: BEQ F0 A A: 0xAA X: 0x3 Y: 0x50 SP: 0xF4 PC: 0xC70F P: 0x6D CYC: 14808, PPU: cycle 94, scanline 130
Opcode: CMP C9 AA A: 0xAA X: 0x3 Y: 0x50 SP: 0xF4 PC: 0xC711 P: 0x6D CYC: 14810, PPU: cycle 100, scanline 130
Opcode: BEQ F0 6 A: 0xAA X: 0x3 Y: 0x50 SP: 0xF4 PC: 0xC713 P: 0x6F CYC: 14812, PPU: cycle 106, scanline 130
Opcode: PLA 68 A: 0xAA X: 0x3 Y: 0x50 SP: 0xF4 PC: 0xC71B P: 0x6F CYC: 14815, PPU: cycle 115, scanline 130
Opcode: AND 29 CB A: 0xFF X: 0x3 Y: 0x50 SP: 0xF5 PC: 0xC71C P: 0xED CYC: 14819, PPU: cycle 127, scanline 130
Opcode: CMP C9 0 A: 0xCB X: 0x3 Y: 0x50 SP: 0xF5 PC: 0xC71E P: 0xED CYC: 14821, PPU: cycle 133, scanline 130
Opcode: BEQ F0 6 A: 0xCB X: 0x3 Y: 0x50 SP: 0xF5 PC: 0xC720 P: 0xED CYC: 14823, PPU: cycle 139, scanline 130
Opcode: CMP C9 CB A: 0xCB X: 0x3 Y: 0x50 SP: 0xF5 PC: 0xC722 P: 0xED CYC: 14825, PPU: cycle 145, scanline 130
Opcode: BEQ F0 2 A: 0xCB X: 0x3 Y: 0x50 SP: 0xF5 PC: 0xC724 P: 0x6F CYC: 14827, PPU: cycle 151, scanline 130
Opcode: INY C8 A: 0xCB X: 0x3 Y: 0x50 SP: 0xF5 PC: 0xC728 P: 0x6F CYC: 14830, PPU: cycle 160, scanline 130
Opcode: DEX CA A: 0xCB X: 0x3 Y: 0x51 SP: 0xF5 PC: 0xC729 P: 0x6D CYC: 14832, PPU: cycle 166, scanline 130
Opcode: BNE D0 E0 A: 0xCB X: 0x2 Y: 0x51 SP: 0xF5 PC: 0xC72A P: 0x6D CYC: 14834, PPU: cycle 172, scanline 130
Opcode: PLA 68 A: 0xCB X: 0x2 Y: 0x51 SP: 0xF5 PC: 0xC70C P: 0x6D CYC: 14837, PPU: cycle 181, scanline 130
Opcode: CMP C9 55 A: 0xAA X: 0x2 Y: 0x51 SP: 0xF6 PC: 0xC70D P: 0xED CYC: 14841, PPU: cycle 193, scanline 130
Opcode: BEQ F0 A A: 0xAA X: 0x2 Y: 0x51 SP: 0xF6 PC: 0xC70F P: 0x6D CYC: 14843, PPU: cycle 199, scanline 130
Opcode: CMP C9 AA A: 0xAA X: 0x2 Y: 0x51 SP: 0xF6 PC: 0xC711 P: 0x6D CYC: 14845, PPU: cycle 205, scanline 130
Opcode: BEQ F0 6 A: 0xAA X: 0x2 Y: 0x51 SP: 0xF6 PC: 0xC713 P: 0x6F CYC: 14847, PPU: cycle 211, scanline 130
Opcode: PLA 68 A: 0xAA X: 0x2 Y: 0x51 SP: 0xF6 PC: 0xC71B P: 0x6F CYC: 14850, PPU: cycle 220, scanline 130
Opcode: AND 29 CB A: 0xFF X: 0x2 Y: 0x51 SP: 0xF7 PC: 0xC71C P: 0xED CYC: 14854, PPU: cycle 232, scanline 130
Opcode: CMP C9 0 A: 0xCB X: 0x2 Y: 0x51 SP: 0xF7 PC: 0xC71E P: 0xED CYC: 14856, PPU: cycle 238, scanline 130
Opcode: BEQ F0 6 A: 0xCB X: 0x2 Y: 0x51 SP: 0xF7 PC: 0xC720 P: 0xED CYC: 14858, PPU: cycle 244, scanline 130
Opcode: CMP C9 CB A: 0xCB X: 0x2 Y: 0x51 SP: 0xF7 PC: 0xC722 P: 0xED CYC: 14860, PPU: cycle 250, scanline 130
Opcode: BEQ F0 2 A: 0xCB X: 0x2 Y: 0x51 SP: 0xF7 PC: 0xC724 P: 0x6F CYC: 14862, PPU: cycle 256, scanline 130
Opcode: INY C8 A: 0xCB X: 0x2 Y: 0x51 SP: 0xF7 PC: 0xC728 P: 0x6F CYC: 14865, PPU: cycle 265, scanline 130
Opcode: DEX CA A: 0xCB X: 0x2 Y: 0x52 SP: 0xF7 PC: 0xC729 P: 0x6D CYC: 14867, PPU: cycle 271, scanline 130
Opcode: BNE D0 E0 A: 0xCB X: 0x1 Y: 0x52 SP: 0xF7 PC: 0xC72A P: 0x6D CYC: 14869, PPU: cycle 277, scanline 130
Opcode: PLA 68 A: 0xCB X: 0x1 Y: 0x52 SP: 0xF7 PC: 0xC70C P: 0x6D CYC: 14872, PPU: cycle 286, scanline 130
Opcode: CMP C9 55 A: 0xAA X: 0x1 Y: 0x52 SP: 0xF8 PC: 0xC70D P: 0xED CYC: 14876, PPU: cycle 298, scanline 130
Opcode: BEQ F0 A A: 0xAA X: 0x1 Y: 0x52 SP: 0xF8 PC: 0xC70F P: 0x6D CYC: 14878, PPU: cycle 304, scanline 130
Opcode: CMP C9 AA A: 0xAA X: 0x1 Y: 0x52 SP: 0xF8 PC: 0xC711 P: 0x6D CYC: 14880, PPU: cycle 310, scanline 130
Opcode: BEQ F0 6 A: 0xAA X: 0x1 Y: 0x52 SP: 0xF8 PC: 0xC713 P: 0x6F CYC: 14882, PPU: cycle 316, scanline 130
Opcode: PLA 68 A: 0xAA X: 0x1 Y: 0x52 SP: 0xF8 PC: 0xC71B P: 0x6F CYC: 14885, PPU: cycle 325, scanline 130
Opcode: AND 29 CB A: 0xFF X: 0x1 Y: 0x52 SP: 0xF9 PC: 0xC71C P: 0xED CYC: 14889, PPU: cycle 337, scanline 130
Opcode: CMP C9 0 A: 0xCB X: 0x1 Y: 0x52 SP: 0xF9 PC: 0xC71E P: 0xED CYC: 14891, PPU: cycle 2, scanline 131
Opcode: BEQ F0 6 A: 0xCB X: 0x1 Y: 0x52 SP: 0xF9 PC: 0xC720 P: 0xED CYC: 14893, PPU: cycle 8, scanline 131
Opcode: CMP C9 CB A: 0xCB X: 0x1 Y: 0x52 SP: 0xF9 PC: 0xC722 P: 0xED CYC: 14895, PPU: cycle 14, scanline 131
Opcode: BEQ F0 2 A: 0xCB X: 0x1 Y: 0x52 SP: 0xF9 PC: 0xC724 P: 0x6F CYC: 14897, PPU: cycle 20, scanline 131
Opcode: INY C8 A: 0xCB X: 0x1 Y: 0x52 SP: 0xF9 PC: 0xC728 P: 0x6F CYC: 14900, PPU: cycle 29, scanline 131
Opcode: DEX CA A: 0xCB X: 0x1 Y: 0x53 SP: 0xF9 PC: 0xC729 P: 0x6D CYC: 14902, PPU: cycle 35, scanline 131
Opcode: BNE D0 E0 A: 0xCB X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC72A P: 0x6F CYC: 14904, PPU: cycle 41, scanline 131
Opcode: RTS 60 A: 0xCB X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC72C P: 0x6F CYC: 14906, PPU: cycle 47, scanline 131
Opcode: JSR 20 B7 C6 A: 0xCB X: 0x0 Y: 0x53 SP: 0xFB PC: 0xC6AC P: 0x6F CYC: 14912, PPU: cycle 65, scanline 131
Opcode: LDA A9 34 A: 0xCB X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6B7 P: 0x6F CYC: 14918, PPU: cycle 83, scanline 131
Opcode: PHA 48 A: 0x34 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6B9 P: 0x6D CYC: 14920, PPU: cycle 89, scanline 131
Opcode: LDA A9 55 A: 0x34 X: 0x0 Y: 0x53 SP: 0xF8 PC: 0xC6BA P: 0x6D CYC: 14923, PPU: cycle 98, scanline 131
Opcode: PLP 28 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF8 PC: 0xC6BC P: 0x6D CYC: 14925, PPU: cycle 104, scanline 131
Opcode: NOP 4 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6BD P: 0x24 CYC: 14929, PPU: cycle 116, scanline 131
Opcode: NOP 44 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6BF P: 0x24 CYC: 14932, PPU: cycle 125, scanline 131
Opcode: NOP 64 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6C1 P: 0x24 CYC: 14935, PPU: cycle 134, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6C3 P: 0x24 CYC: 14938, PPU: cycle 143, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6C4 P: 0x24 CYC: 14940, PPU: cycle 149, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6C5 P: 0x24 CYC: 14942, PPU: cycle 155, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6C6 P: 0x24 CYC: 14944, PPU: cycle 161, scanline 131
Opcode: PHP 8 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF9 PC: 0xC6C7 P: 0x24 CYC: 14946, PPU: cycle 167, scanline 131
Opcode: PHA 48 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF8 PC: 0xC6C8 P: 0x24 CYC: 14949, PPU: cycle 176, scanline 131
Opcode: NOP C A9 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF7 PC: 0xC6C9 P: 0x24 CYC: 14952, PPU: cycle 185, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF7 PC: 0xC6CC P: 0x24 CYC: 14956, PPU: cycle 197, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF7 PC: 0xC6CD P: 0x24 CYC: 14958, PPU: cycle 203, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF7 PC: 0xC6CE P: 0x24 CYC: 14960, PPU: cycle 209, scanline 131
Opcode: NOP EA A: 0x55 X: 0x0 Y: 0x53 SP: 0xF7 PC: 0xC6CF P: 0x24 CYC: 14962, PPU: cycle 215, scanline 131
Opcode: PHP 8 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF7 PC: 0xC6D0 P: 0x24 CYC: 14964, PPU: cycle 221, scanline 131
Opcode: PHA 48 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF6 PC: 0xC6D1 P: 0x24 CYC: 14967, PPU: cycle 230, scanline 131
Opcode: NOP 14 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF5 PC: 0xC6D2 P: 0x24 CYC: 14970, PPU: cycle 239, scanline 131
Opcode: NOP 34 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF5 PC: 0xC6D4 P: 0x24 CYC: 14974, PPU: cycle 251, scanline 131
Opcode: NOP 54 A9 A: 0x55 X: 0x0 Y: 0x53 SP: 0xF5 PC: 0xC6D6 P: 0x24 CYC: 14978, PPU: cycle 263, scanline 131
